"","A7_tophat","B7_tophat","C7_tophat","D7_tophat","E7_tophat","G7_tophat","H7_tophat","A8_tophat","B8_tophat","C8_tophat","D8_tophat","E8_tophat","F8_tophat","G8_tophat","H8_tophat","A9_tophat","B9_tophat","C9_tophat","D9_tophat","E9_tophat","F9_tophat","G9_tophat","H9_tophat","A10_tophat","B10_tophat","C10_tophat","D10_tophat","E10_tophat","F10_tophat","G10_tophat","H10_tophat","A11_tophat","B11_tophat","C11_tophat","D11_tophat","E11_tophat","F11_tophat","H11_tophat","A12_tophat","B12_tophat","C12_tophat","D12_tophat","E12_tophat","F12_tophat","G12_tophat","H12_tophat","B1_tophat","C1_tophat","D1_tophat","F1_tophat","A2_tophat","C2_tophat","D2_tophat","E2_tophat","F2_tophat","G2_tophat","H2_tophat","C3_tophat","E3_tophat","F3_tophat","G3_tophat","H3_tophat","B4_tophat","D4_tophat","F4_tophat","C5_tophat","D5_tophat","E5_tophat","F5_tophat","G5_tophat","A6_tophat","B6_tophat","D6_tophat","G6_tophat","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"IMPDH2",8.96128025772492,204.081234084278,49.753133501854,136.097056294275,48.3133692567593,2.04377210534808,57.9032760257618,47.2940920307504,157.849427325273,139.360283650824,53.4977493196394,113.795132915982,314.923726928015,16.3067869387027,49.4080133879341,0.29884856692431,40.9474778511917,0.837861660362141,102.429048882412,62.0107914251031,72.5897028731935,302.291911848478,88.9004113442132,26.8280024503109,0,39.5777417135882,70.7594882807273,0.379650634567319,208.532293744662,126.131300806415,60.0098372960621,22.9917654204853,0,152.550710509093,136.977252106918,11.6682931100433,0.355953362325547,61.1388185704948,1.38037390435724,73.6928063677314,43.7191784819408,59.8500127558332,106.063289398163,43.9074081983277,26.1959560334169,60.0149813594562,56.760123254372,41.0530868164307,0,15.3361737541076,4.44975553987048,71.0319259044941,0,17.3292631334149,29.4911868649036,28.1096690350801,46.8772065722883,48.1755204172035,0,64.1264648835654,71.6882567752763,82.0475529627286,12.3970903744411,4.78257610038598,1.8862135624994,3.98327385647622,77.4077793792623,3.25028068245747,43.4235688845551,0,97.2905972784235,0,0,0,0.918818716398814,54.3706968100725,31.0106157627636,204.181523662756,92.9114394174676,68.1503447429298,0,124.225667910112,136.484110622204,155.919405086538,47.8870284822527,41.7128001297645,8.25138031662426,0.834484213975547,64.8495777245118,0,63.6210941399899,26.0125551733312,9.0992085578157,75.2286804011706,150.691940131269,109.898655140728,12.9325430113425,196.717457198311,111.48922713463,124.934013251701,140.847914080661,0.366517906492366,27.2585865759498,124.335663489883,0,0.445745651083335,21.7100360429618,113.970355433896,0,72.5613141606108,49.5871918451915,1.56208919576275,54.3364674028142,22.1152841188167,45.508410864496,95.4282883610029,78.4916028945321,15.4832164216081,21.5247090479349,147.135713418508,41.3729546682168,34.1127976297118,38.6740030219093,21.8693745628609,24.2007128178386,66.9007445149483,0,48.9841475819692,5.58192503457933,0,0,28.9274245497889,27.8512331934933,0,0,0,0,0,11.188240248957,41.0395864955335,0,0,305.334387157652,39.6918864538512,3.55945065327864,210.835762262638,43.401038059223,148.644557934737,51.2768753358748,0.588762976398556,245.780592402504,2.30570257343992,0,0,0.440306496242462,0,37.1336465980319,23.9714913491442,1.89711475299438,0,93.5670166187151,534.602380031425
"GLDC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481051782084035,0,0,0,3.70204806554106,0,4.97939436980675,0,0,0,0,0,1.12039349653702,0,8.69511685715349,0,0,19.9798786879889,0.346360013808182,0,0,0,2.77843373511115,0,0,0,0,0,0,0,0.984790178823999,16.1972363177393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3512560531677,0,0,0,20.2900698350491,0,0,0,0,4.95180396385546,0,0,0,0,0,0,0,0,0,0,0.25806031470732,8.70606175067415,0,0,0,3.59938918192812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310114070722372,0,0,0,5.29815561454451,0,0,0,0,0,0,0,0,0,0,0,0.612036989243749,0.195556374076315,0,0,0,0,0,0,0,3.2122876736472,0,0,0.153724379919755,0,0,0,0,0,0,0,0,0.576212374807029,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPLAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824319052781703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245999436137804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30210249458536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204517178279273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PFAS",0,0,1.83554617044187,0,0,0,8.01655070030357,0,0,6.07079516513233,0,0,0.395371308698508,13.1201443698702,0,0,6.01151029237298,14.5413862709722,0,0,0.658342171519381,0,6.29416321984044,11.9444475824748,0,9.69150961624656,0.493046678558262,0,1.01547472386231,1.22085776106701,4.62515325214043,1.49281796900403,0,5.19395087757591,0,5.00018185661412,4.42353601269256,16.5259339294492,1.62670163825564,1.0427152961136,10.3416429648575,3.04562434521962,6.97012331352666,12.834428921493,0,5.95442686358865,0,13.4608266062786,0,0,6.81014863680864,11.5390119324966,0,3.93144454462566,7.40835259698933,11.62061542122,0,0,0,7.31225852255448,0,0,8.66774906553186,0,0,0.465529498209152,4.76070226335984,0,0.989797003627242,19.2017421049349,9.77148623134955,0,0,0,5.31547489688577,0,0,0,0,0,0,2.09583019768842,0,0,0,2.2982236193093,0,0,3.96997326600153,0,0,3.0507823616082,0,0,0,0.474106422207762,0,0,3.18507831704868,2.18178438924304,0,0,0,0,0,0,0.244824805192125,6.75902492450106,0,0,3.78057952432871,0,0,0,6.01644962054958,0,0,0,0.864742961722351,0,1.51966624670462,0.169979816618672,5.99444058584067,0,0,0,4.37223304248109,0.146790512641987,6.75390247713915,0.255375481442062,6.76469978268284,3.96678093779952,4.43737665822893,11.7095796019735,0,0.937852724064889,6.25976627487114,0,0,0.663644610947037,8.56479447865787,0,0,0,0,0,0.743941143799879,0,0,0.378451491319702,0,23.2642380433341,22.832703020535,0.273989611113996,0,0,0,3.06839053510883,0,0,2.94582994616896,0
"DCTPP1",0,37.5229225682509,0,2.55029772014916,34.7936561353054,0,60.1545535945929,4.9375966537631,0,38.7160869542279,0,11.0203805628346,0,0,70.4107161061684,0,21.9449876466178,2.20435520321083,3.79020585367549,0,4.04187114981206,0,0,26.2775013691205,0,124.668174933414,13.1171934662735,36.6239193744685,2.77087789926757,42.7011692113895,5.30058360182682,3.6660436726471,0,0,35.8139163522559,40.9312799419987,25.5973470100433,9.89858087263068,49.0275021789048,27.4359339163097,36.8070685177751,46.5822662136571,27.9342240434068,27.030540128848,14.4403225243935,40.4460616937033,4.38290689552674,0,31.069843406327,0,2.22990369785142,0,117.556348541701,3.57584899125345,5.35098221398794,20.8812891352009,21.9672894432137,1.20710868452973,0,40.0661368535059,51.1897163497802,5.99614864973768,2.86104161326318,99.5425202485312,11.2483230297007,1.90540251923556,11.3141351580589,0,14.5843865134085,76.9774187571063,35.5506570542205,23.0474165332625,0,0,11.2809551575062,0,4.59643678061541,42.5742811577429,0,0,0,9.43600817847308,0,74.24428137402,0,2.09035140073799,5.10795348096865,12.4409931470655,1.80544641255857,13.6191155217958,0,26.8946214438314,0,3.1267200067215,0,0,0,19.0801776444675,1.62955738374621,39.8415293826653,0,10.2856840450685,0,0,8.17692534384983,0,51.1052036902659,15.1708811260653,0,0,0,4.5663855575059,31.1325160501463,31.73659627125,17.8320433463348,0,6.45330926312077,0,2.3595832617775,0,0,25.7417821338133,0,65.5034213844427,0,0,128.06437547632,0,45.4967284871894,64.805283937709,51.5300257165054,26.8907948049205,38.2030169835627,14.5601209817925,13.6486177686509,14.5867241709113,79.2283020532567,18.7506690519978,0,1.81085569362778,3.02202801977115,0,50.7355790824829,27.0735542889769,0,8.9994616047551,0,0,11.3128602871665,0,0,40.4409439351606,0,18.5036570291322,0,0,13.3601390896826,7.64452251292933,81.1897917301095,0,71.0036317259081,13.5762676458421
"TH",0.364883047070925,0,0,0,0,0,0,0,0,0,38.5381344860655,0,0,0,0,5.1107436082708,0,0,0,0,0,0,0.330505625035197,0,0,0,0,0,0,4.65067647826527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7459075968043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99785872299614,0,0,0,0,0,0,0,0,0,0,4.32111120973065,0,0,0,0,0,0,22.5826188498013,0,58.3285455622646,0,2.03814095872141,0,0,0,3.68859794428328,0,0,0,0,33.6594360210395,0,0,0,0.397214033873382,0,0,0,0,8.40638156254481,0,0,0,0,0,0,0,0.890466304830937,0,0,14.4888788830071,0,0,0,0,0,14.6561336309149,6.44429493476692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC2A4",0,0,0,0,0,0,0,0,0,22.128334159089,0,0,0,0,0,77.2176390713244,0,0,13.0332120615463,0,0,0,18.2788562029785,0,0,0,0,0,0,0,0,2.38754945067353,0,9.45277457727678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235842663153918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IDH2",0,0,0,0,55.1765069309881,46.3218696186905,0,8.87714605213868,0,0.64931349091042,0.361084155697443,0,0,3.27942794634862,0,43.8796568358513,0,0,3.40714453712065,0,0,0,2.28535126223698,0,0,1.98985172120049,0.566898553118429,0,0,1.53133757934961,0,5.49255157209672,0,0.41185765910342,0,11.4982859964996,10.1722464598911,0.926892700759838,0.34006546169,0.685085864671653,0,0,2.33746206269854,0,0,0.582665641916288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748630736415958,1.60742956310202,0,0,2.14103865167834,0,0,0,0,0,0,0,0,3.1690103240969,0,0,0,0,0,0.550412348456124,9.15707984987895,0,0,0,5.87214919077251,12.9141915566281,4.93395463828186,0,0,0,0,0,0,5.45496823441987,0,2.91294074691464,0,20.141885188863,0,0,1.80588868994906,4.82128208796459,0,0.765678688025739,0,5.62992649039887,26.5733024414982,0,0,0.599566946105214,0,0,43.9823660762689,10.4957209136666,4.78158800955985,0,3.98025022129594,0,28.0753633609098,19.2202137716207,0,0,0,0,0,0,0,0.323564491008999,13.2132308668303,0,0,0,0,0,0,0,0,0,22.1284442156557,0,0,0,0,0,0,0,41.2479120177022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EXT1",0,0,0,0,4.15643135454189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8976664818882,0,0,0,0,0,0,1.51750804995341,0,4.0546875989914,0,0,0,0,0,0,0,1.56653216813104,4.94277489434395,0,0,0,0,0,0,0,1.42689849201087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17209004630774,0,0,0,0,0,0,0,0,0,2.08136713247208,0,0,0,0,0,0,0,0,0,0,0,2.45397514402932,0,0,0,0,0,0,0,0.144327786820094,0,0,12.0383735933706,0,0,0.618938191880541,0,5.75378373244233,0,0,0,0.129406596282548,0,0.761206637548705,3.38953019753532,0,0,0,1.73440373967972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142437514816617,0,0,0.803478296571949,0,0,0,0,0,0,0,0,0.196112880907291,0,0,0,0,0,0,0,0,0,0,0,0
"SHMT2",0,23.5560206608295,0,0,0,0,0,0,0,0,0,1.60058992878982,0,28.2304653921393,2.02280194184051,0,1.52119695269219,0.480237780939276,1.98174963362082,0,1.10069558492712,0,0,0.998508168486388,0,12.7312670893013,0,0.217604632008097,0.226372362481502,1.18759375727981,0,3.59405645708251,0,0,0.487648147934034,0,0.204022049137814,5.93035069436131,4.54934204454324,16.5367946180695,21.0491849569149,41.1651307247438,12.2361645721172,14.999865666203,0.214496504106376,0,0,0.891304083690059,0,0,0,0,0,0,0.291439399211621,25.7786233102198,0,0.197234273485067,0,13.5663755395882,0,0,0,2.92398148576444,0,0.622662542974664,0.616220465925699,12.109277420619,23.3004515965906,0,5.51832465508335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8345989498318,0,1.19575481880642,35.3998856335895,0,0,8.78883764007801,0,0.20435487104699,0,0,0,0,0,1.34686871079515,0,0,1.4021380524527,0,0,0,0,1.60394908970286,0,1.80826180569921,0,0,0,0,0.554980620298731,0,0,0,0,0,0,0,0,0,0.17338925342049,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03990894865059,0,13.2333345204754,0,0,0,4.23728225047898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADI1",2.55391882370721,0,0,5.51139519536408,0,0,39.3195127867189,14.0401804129487,0.191547402358252,0,0,0,0,0.331953605792266,0,0,5.48373522242087,0,10.561994866129,0,0.957763532352049,1.03873780322233,0,41.7045972875149,0,63.8497607797209,18.6495349551964,0.568042019598116,0,15.3714895037915,0,9.72952166071593,18.2894646161602,0.416894767164398,16.5486381022463,0,22.5461243819335,7.03671598904186,4.64703123170554,3.29395691012002,26.6887656623806,8.58177599719938,2.70405683224407,0.145022682040548,0,8.10963681649135,20.4747743373637,2.1715758344063,30.6272657808268,1.45691023707229,0.951118097024217,20.376045853809,0,9.99854970189239,0.760782633121846,35.4609482233804,4.64022302082602,0,10.480734424676,3.84339027960258,2.96771281087004,0,0,10.6541918017603,1.88146410388879,0.722408005494346,1.0724009403412,0,36.1719890807225,3.97976779120292,30.5794795194669,9.30187098932391,41.2927703698288,12.4943463082955,7.33204115273068,0,1.08917364360806,0.237374589188854,0,0,32.5929246008988,0,0,13.2137029270642,2.02088825372739,2.0803883949611,0,14.1505109104393,2.31022455074603,0,0,0.955944165977909,47.1103028615913,1.60036327250504,0,0.367858831907245,0,0,0.695053117905419,4.68787828980356,52.7954235742815,0,3.31159645574402,0,1.3563254313607,2.00080471476381,3.4192690238811,0.253757544015121,0,0.314689590502618,5.46209801333117,5.45354557175372,0.361330993064757,0,1.69019547545295,5.64674584006654,4.8933726354887,0,6.70953441883133,0.194648843248251,0,0.593492478420554,20.3142852204111,51.6831292311744,1.96135678140797,0.220967845704835,1.74921268096249,0.854209898656743,9.33437000519089,17.9817179487231,0,0.288545857109945,3.20551202181338,0,0,0.218303776166327,0,0,0,3.08952825714984,0.171864255369,0,0.534325543094894,0,7.23753324656487,0,5.02184356490437,0,0,1.61502131916233,41.2949706359723,0,0,0,0,0,0,0,63.3933178189889,0,7.04747428578534,0
"GLUD2",0,6.26213825874604,8.42944377134053,0,0,0,0,0,0,16.4906873955047,0,0,0,0,0,0,3.37381278190354,0,0,10.0494107784707,5.55372227183362,0,13.3280072208839,0,0,0,14.0776396415787,0.422290898377527,0,1.15234227792213,0,3.09988771036506,21.7777018558696,0,0,0,4.7511849517629,0,0,13.9193619002602,0,11.6501062736009,4.89995055742582,0,1.2487774811873,19.4018543651812,1.58830457895313,10.0322298876761,6.56791314686495,7.31084920408119,0,3.09842508880807,0,3.40157476243784,1.13115428270022,49.2911778362622,2.38819216845253,14.9276202124787,24.950418128575,20.204723182095,0,4.22512413211894,0,5.67437722748831,0,0,0,0,0,1.02413722665409,0,8.95826178128011,4.34400856844917,0,0,0,32.0644332337275,12.7056819820941,0,0,0.621283733877069,0,5.03462317327276,0.338733226710547,14.7504282123062,7.2910752527546,18.356259621339,8.8179843124207,27.4792854705665,26.8703929187885,0.465570159737243,24.3655930907669,5.30157123066591,0.396577964751439,4.10490188839618,0,20.9610799414715,2.68892996888204,8.78411829180642,0,0.492664070397959,7.33829714587243,11.2728653392481,14.4732933782824,12.5318842789869,23.3030390899888,0.635483880625047,9.6210040354229,1.76645533607595,21.0550436004158,0,0,18.1317718541521,0,1.07701413598286,0.449772317786516,0.45472576302509,0,1.49639034772171,6.94583276990149,8.54652250779066,1.76484459420686,43.0176535819311,0,0,0,42.5582431075438,0,0,0,51.2134988060209,4.18293111751039,0,0,0,0,42.2455129034083,0.475648740813614,0,0,0,0,0,23.3013150331379,0,34.41638540187,0,4.03267059134381,0,0,0,0,0,0,65.6277450809332,0,37.7034057595297,0,0,0,0,0
"PYCR1",0.410019307571382,26.7764996054458,14.5631346652474,0.838257940863997,0,0,14.9789499831556,1.08195984887033,0,1.26622880348019,0,0,55.5541897498905,32.2958882308914,0,0,25.136571089081,0,16.6107150510352,0,0,0,10.7702919326699,0,0,1.55216708065369,1.10551110774446,38.3024868377663,0,10.9496473622517,20.3262504232216,0.669440407305967,0,2.00791311974537,1.63495616057163,0,8.89242048404273,6.32637990975998,27.1896830055593,0,23.1880705563385,44.9270414749885,25.3962094379679,28.7774045568195,11.5064070615844,0.852193927418105,0,0.2988308494035,0.2836764981832,0,14.0481614977428,0,0,0,0,0,0,0,0,13.2222366316394,0.816774736582388,0,4.70198211077868,7.35250645952617,1.44988779177015,2.08762396598158,0.344337562271718,0,0.887730618222021,0.294891904140522,0,2.03641414275188,0,0,25.1610196002621,0,0,0,3.48230100380783,33.7452990779692,0,0,0,2.04824446962084,0,0,3.73096532844141,0.400905184572798,2.96716297115915,0,0,27.8880929442996,0,0,90.420918363887,0,0,5.22622329450852,1.78539863042464,0,2.97903003898641,0,0,0,14.5582420817867,51.8234149497383,7.68525932140519,0,0,0,0,0,17.054923033708,0,3.25623244751158,0,2.7496255338014,0,25.8523987309094,38.6249132194762,0,0,0,10.991462085056,0,0,0.306357415301186,0,45.1153840301466,0,0,29.4624716469711,0,0,0,0,0,0,5.22981236337998,0.248004405026466,0,0,7.89207096915859,34.6064940305044,0,69.6184016826991,1.33445409328594,0,0,0,5.02462056540116,0,0,0,0,0,0,0.29912855392885,0,0,0,0
"ABAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116869966929427,2.95113837185324,6.94319345597473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995347142285893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470367456099044,0,10.0797580125238,0,6.77753275269999,0,0,0,0,0,0,0,0,0,0,0,1.69963546323178,0,0,0,1.96902834972363,0,13.988065545247,0,0,1.47330181457509,0,0,0,0,0,0,0,10.7535309592941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87765183004385,0,0.225973581323756,0,2.94356358454241,0,0,0,0,0,0,0,0,0,0,0,0,5.07471281755889,0,0,0,0,0.0934431935241505,0,0,0,0,0,0,0,0,5.71964681956814,0,0,0,0,0,0,0,0,0.0988104093088879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC25A10",0,1.48907961456065,0.348599162648706,0,0,0,0,0.595676482991183,0,0,3.48905659183267,0,0,0,14.9352396713077,11.0662906000911,2.80791715266113,0.886451882557885,0,0,0,0,3.68045313922255,8.10966924235156,0,5.12730354227379,1.21728540898532,0,0,0,0,0,0.657592349057163,1.76874086641286,5.40078231141898,0.726174939833247,0.376596212792347,0,0.365106527735849,0,0,0,0.358511922626789,0,0,7.81963523632408,0,0,0.62471604254614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0119865338703,0.399120199069884,0,0,0,0,0,3.75275774150189,0,0,0,3.40236362152182,0,0.462098852228982,23.6668171105804,0,3.5387777525488,0,17.5929792107677,0,0,0,0,0,0,0,0,7.97100165892752,0,0,0,0,0,0,0,0,0,17.3383542608082,0,0,0,0,0,0,0,0,0,0,0,0,2.12707442896461,6.14650036094299,0.427807092041886,0,0,0,0,5.00254878922833,0,0,0,0,0,0,0,0.347390491300771,0,6.03106150979936,0,0,0,0,0,0.475531330551359,0,0,0,0,0,1.51130612723266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33580660786983,0,0
"UPP1",0,0.511629146134604,0,0,0,0,0,0,1.39611565275755,0,11.9879624127508,0,11.1795837386412,0,4.00903257918303,1.26741305059379,0,0,0,0,0,2.703915003238,0,0,2.20535331647912,0,3.83390382635522,0,0,0,8.3700217105285,0.422111648565659,2.25940513027593,0,0,0.831682113743911,0,0,2.71799753540388,25.6931896470063,0,0,0,0,0,0.179115262874419,0,3.58009412195576,0,0,0,0,0,0,0,0,0,0,0,4.83557733296233,0,0,0.197653781541144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18524074365233,23.4146657766686,12.7305819224532,13.1672628508696,5.05438473934179,0,0,0,0,0,0,0,0,0,0,61.1149542952878,0,0,0,0,0,10.5863851833175,0,28.2449616968027,7.29154962688669,0,39.4568863720082,0,69.9563829024697,0,25.5528031846084,1.31680160898408,0,1.75988392462656,36.5023106506502,0,0,0,22.2266269248997,7.51980795029268,0,24.1786453238351,0,0,0,0,0,41.3777975445617,0,0,0,0,0.838232877147107,0,0,20.0148612359779,0,2.56482094931183,0,0,0,0,0,0,7.63024644014898,0,0,0,0,1.05608149091455,0,53.572826468972,0,2.13409641962918,0,0,0,0,0,71.7277732905397,0
"ALDH1A3",0.205009653785691,1.75805300439796,0,33.2508983209386,0,0,0,7.03273901765717,0.369024101563368,0,0,340.42831282993,9.30828179319974,0.639522539225572,0,0,0.364298131725811,0.201263893293851,0,0.789175992903906,24.7252994505742,17.1529022450732,1.67125219644877,15.2321971324144,0,0.582062655245132,28.1905332474838,0,0,19.6595941276792,20.9484825790345,19.413771811873,17.0204996833148,19.2759659495555,11.4446931240014,24.7310878027929,86.8721078056482,1.80753711707428,14.9211675030508,11.5229021136379,21.3397460917028,0,18.88436086413,20.1162439620486,3.05638937573336,3.83487267338147,0,0,8.36845669640441,4.03477306645888,5.8025014881981,28.326272401034,0,0,2.44279939949034,14.298907710825,0,0,0,0,0,0,0.156732737025956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5025537876153,7.12288841687966,31.9375151987923,0,19.0320771647364,1.17089409079353,2.48715399882531,0.176969361348268,0,0.699555999082765,0,0,9.53322356431551,1.00542828155314,11.3130943075932,7.28577770005282,0.685148209373068,0.738732993169011,0.885869328397559,0,4.64553181734091,23.2101821955203,2.25784851795805,0.212787859927601,75.7159193559308,0,0.694577662124781,0,27.8390245597768,9.33210060456345,60.1315693697371,0,8.48767765929444,0,16.5101894450281,6.26507376748457,0,0,0.194262368025257,0,4.85118854934459,14.8651292702729,7.8749823068835,17.6049069505194,0.381129380921492,0,0,9.01059371084486,0.212851909584006,0,3.94961084119043,0,0,0,0,0,0,1.40192727990106,0.841142755013707,0,0,0,11.2842004287042,0,0,0,0,0,0,0,2.37512941415141,0,1.41427558346604,0,4.22944553515803,0,0,37.2298518499898,16.3309830488028,0,0.29912855392885,0,5.30331697784721,0,0
"ADSSL1",0,0.135164594623843,3.95531777187125,0,0,0,0,0,8.85197761755329,0,0,0,0,0.159797579931169,0,11.336425802668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124363173110817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16861048404507,0.250024435200583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENTPD5",0,0,0,2.1754808647377,0,0.955575208038144,0,0,0,0,2.44746799819974,0,0,0.088913288766018,0,0,0,0,7.73648974780389,0,0,0,0,2.14101547239916,72.2451806168083,0,0.153700022013225,0,0,0,13.8415030478932,0.372291167836019,0.0830306169611149,0.111664654852782,15.4570226707708,5.13464943486678,0,1.25651607088264,9.12780390310919,0,10.8396267108037,2.09873650689519,0.54320825659783,0,3.79939255235885,4.2653213355348,0.763010562738251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31026327612565,0,0.0957470088367066,0,0,0,0,0,0,0,9.4511557541281,0.225799617683072,2.56725542125711,0,0,0,0,0,0,0,0,0,0,0,0.41252684915528,0,0.335485039471514,0,0,0,0,0,0,2.82568870356974,0,0,0,0.195848184739056,0,0,0,0,0.457923108507055,0,0,0,0.24383582999423,0,0,0,0.129347540273883,0.216067518690006,0,1.0791428964955,2.51599460045202,0,0.473733513942846,0,0,0.269673715399348,0,0.118371829860187,0,0,0.087726223884702,0,0,0,0,0,0,0,0,0,0,0,2.48581385644034,0,8.3008623729281,0.098191149094262,2.56036585082273,0,0,0,1.8094145601417,0,0,0,0,0,0.117638492540741,22.1601637291418,0,0,0.101371985934163,0,1.93867342203556,0
"HYKK",0,0,0,37.7273357530543,0,0,0,0,0,0,0,0.169608683973303,0,0,18.0053120454803,7.69607062069368,52.1352948150474,0,2.51998547243495,0,32.6582763966548,0,80.0069160832969,0,0,0.392461380301957,0,0,0,0,0,3.72385757321451,0,0,0,0,0,21.4804581771675,36.2186699117334,4.39141599814586,0,7.2701982377749,0,0,0,1.86745001862464,0,0,0,0,0,40.3791513522964,0,0,3.2118082309472,0,0,13.8777311117965,0,0,8.81149237461091,0,0,0,0,0,27.3383630875136,0,0,0,0.492426746125132,0,0,0,7.14318360069784,0,0,0,0,0,0,0,0,0,0,29.2438585965694,0,0,0.250079794835737,0,0,0,0,0,0,0,0,0,0,0,39.3836883709281,0,0,0,73.8090373916972,0,31.3687626646226,0,0,0,0,0,0,0,0,0,0,0.327096084420501,0,0,0,0,0,65.8824967775436,0,0,10.3798637703641,0,0,0,74.7853740781446,8.71451970062556,0,0,0,0,0,0,0,0,14.9019288815132,0,0,0,0,9.36802996236736,0,14.2529406119373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
